time,q0,q1,q2,q3,q4,q5,q6,q_err0,q_err1,q_err2,q_err3,q_err4,q_err5,q_err6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1750157922.3738859,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,-0.07669903939428206,0.0,0.0,0.0,-0.07669903939428206,0.0,0.0,-0.628932123033113,0.0,0.0,0.0,0.0
1750157922.3938365,0.0,0.0,0.0,0.0,0.0,0.0015339807878856412,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0015339807878856412,-0.0015339807878856412,0.0,0.0,0.07669903939428206,0.0,0.0,0.07669903939428206,0.0,0.0,0.0,0.6749515466696822,0.0,0.0,0.09081166264282996,0.0
1750157922.413848,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,0.0,0.0,-0.07669903939428206,0.07669903939428206,0.0,0.0,-0.628932123033113,0.0,0.0,-0.09203884727313846,0.0
1750157922.4337766,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,0.07669903939428206,0.0,0.07669903939428206,0.0,0.0,0.0,0.0,0.2975922728498144,0.0,0.6749515466696822,0.0,0.0,0.0,0.0
1750157922.453893,0.0015339807878856412,0.0015339807878856412,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.0015339807878856412,0.0015339807878856412,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.07669903939428206,-0.07669903939428206,0.0,0.0,0.0,-0.07669903939428206,-0.009203884727313847,-0.9817477042468103,-0.628932123033113,0.0,0.0,0.0,0.0
1750157922.4737933,0.0015339807878856412,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0015339807878856412,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669903939428206,0.0,0.0,0.0,0.07669903939428206,-0.009203884727313847,-0.06135923151542565,0.6749515466696822,0.0,0.0,0.0,0.0
1750157922.4948182,0.0,0.0015339807878856412,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0015339807878856412,0.0,0.0,0.0,0.0,-0.0015339807878856412,-0.07669903939428206,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,-0.3067961575771282,-0.06135923151542565,0.0,0.0,0.0,0.0,0.0
1750157922.5147865,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,-0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,0.9203884727313848,0.0,0.0,0.0,0.0,0.0
1750157922.5347686,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,0.2975922728498144,0.0,0.0,0.0,0.0,0.0,0.0
1750157922.554772,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,-0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,-0.3067961575771282,0.0,0.0,0.0,0.0,0.0,0.0
1750157922.5747693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750157922.5948164,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,0.0,0.07669903939428206,0.0,0.0,0.0,0.0,-0.09081166264282996,0.0,0.0
1750157922.6147664,0.0015339807878856412,0.0,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.0015339807878856412,0.0,-0.0015339807878856412,0.0,0.0,0.0,-0.0015339807878856412,0.07669903939428206,0.0,-0.07669903939428206,0.0,0.07669903939428206,0.0,-0.07669903939428206,0.2975922728498144,0.0,-0.628932123033113,0.0,0.09203884727313846,0.0,0.0
1750157922.634766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,0.0,0.07669903939428206,0.0,0.0,0.0,0.07669903939428206,-0.3067961575771282,0.0,0.6749515466696822,0.0,0.0,0.0,0.0
1750157922.6547325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750157922.6757693,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,-0.628932123033113,0.0,0.0,0.0,0.0
1750157922.6958039,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04601942363656923,0.0,0.0,0.0,0.0
1750157922.715808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,0.6749515466696822,0.0,0.0,0.0,0.0
1750157922.7357655,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0,0.0,0.0,0.0,-0.07669903939428206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
